image_filename,opencv_haar,insightface,mtcnn,yolo_face,face_detection,face_detection_tflite
haan_ghil_muulnaat_1780606414073.png,0,0,0,1,0,0
haan_ghil_muulnaat_1780606414818.png,0,1,1,0,0,0
haan_ghil_muulnaat_1780606415576.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606416144.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606416748.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780606417477.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606418218.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606418996.png,0,0,1,1,0,0
haan_ghil_muulnaat_1780606419595.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780606420222.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606420842.png,1,1,1,1,0,1
haan_ghil_muulnaat_1780606421479.png,1,1,1,1,0,1
haan_ghil_muulnaat_1780606422300.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606422903.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780606423709.png,0,1,0,1,0,0
haan_ghil_muulnaat_1780606424284.png,0,0,0,0,0,0
haan_ghil_muulnaat_1780606425165.png,1,1,1,1,0,1
haan_ghil_muulnaat_1780606425769.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606426582.png,0,0,1,0,0,1
haan_ghil_muulnaat_1780606427211.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780606428005.png,0,0,1,1,1,1
haan_ghil_muulnaat_1780606428583.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606429216.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780606430017.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606430636.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606431206.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606431830.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606432439.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606433056.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606433657.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606434927.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606435465.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780606436295.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780606436890.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606437689.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780606438273.png,0,0,0,1,1,1
haan_ghil_muulnaat_1780606438877.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780606439507.png,0,1,1,0,0,1
haan_ghil_muulnaat_1780606440297.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606441711.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780606442471.png,1,1,1,1,1,0
haan_ghil_muulnaat_1780606443311.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606443938.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606445135.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606445712.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606446374.png,0,1,1,0,0,1
haan_ghil_muulnaat_1780606447157.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780606447737.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606448329.png,0,0,1,1,0,1
haan_ghil_muulnaat_1780606449105.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606449893.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780606450485.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780606451271.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780606451871.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606452487.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780606453116.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606453886.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780606454500.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606455112.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606455754.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780606456340.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606457146.png,0,1,0,1,0,0
haan_ghil_muulnaat_1780606457764.png,0,1,1,1,1,0
haan_ghil_muulnaat_1780606458372.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606459017.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780606459674.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606460324.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606460955.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606461764.png,0,1,0,1,0,0
haan_ghil_muulnaat_1780606462437.png,1,1,1,0,1,0
haan_ghil_muulnaat_1780606463304.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606463941.png,0,0,0,0,0,1
haan_ghil_muulnaat_1780606464563.png,0,0,0,0,0,0
haan_ghil_muulnaat_1780606465393.png,0,1,0,1,0,0
haan_ghil_muulnaat_1780606466027.png,0,0,0,1,1,0
haan_ghil_muulnaat_1780606466686.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606467518.png,1,0,1,0,0,0
haan_ghil_muulnaat_1780606468308.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780606469054.png,1,1,1,1,0,1
haan_ghil_muulnaat_1780606469806.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606470398.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780606470979.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606471726.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606472477.png,0,1,1,1,1,0
haan_ghil_muulnaat_1780606473218.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780606474019.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606474785.png,0,0,0,1,0,0
haan_ghil_muulnaat_1780606475528.png,0,0,0,1,0,0
haan_ghil_muulnaat_1780606476288.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606476918.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606477466.png,0,0,0,0,0,1
haan_ghil_muulnaat_1780606478065.png,1,1,1,1,0,1
haan_ghil_muulnaat_1780606478817.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606479431.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780606480202.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780606480961.png,0,1,0,1,0,0
haan_ghil_muulnaat_1780606481580.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780606482331.png,0,1,0,1,0,0
haan_ghil_muulnaat_1780606482918.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606483552.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606484340.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606485106.png,0,0,0,1,0,0
haan_ghil_muulnaat_1780606485737.png,1,1,1,1,0,1
haan_ghil_muulnaat_1780606486483.png,1,1,1,1,0,1
haan_ghil_muulnaat_1780606487106.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780606487754.png,0,0,0,1,0,1
haan_ghil_muulnaat_1780606488375.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606489142.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780606489916.png,0,1,0,1,0,1
haan_ghil_muulnaat_1780606490530.png,0,0,1,0,0,1
haan_ghil_muulnaat_1780606491152.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606491752.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780606492485.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606493326.png,1,1,0,1,1,1
haan_ghil_muulnaat_1780606494134.png,0,1,0,1,0,0
haan_ghil_muulnaat_1780606494778.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606495399.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606496144.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606496738.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780606497565.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606498380.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606498948.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606499761.png,0,1,0,1,0,0
haan_ghil_muulnaat_1780606500530.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606501329.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606502070.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780606502809.png,0,1,0,1,0,0
haan_ghil_muulnaat_1780606503625.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606504390.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606505190.png,0,0,1,1,0,0
haan_ghil_muulnaat_1780606505785.png,0,1,0,1,0,1
haan_ghil_muulnaat_1780606506375.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606507141.png,0,1,0,1,0,1
haan_ghil_muulnaat_1780606507918.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606508684.png,0,1,0,1,0,0
haan_ghil_muulnaat_1780606509475.png,0,1,0,1,0,1
haan_ghil_muulnaat_1780606510196.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606510944.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780606511730.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606512514.png,0,0,0,1,0,0
haan_ghil_muulnaat_1780606513142.png,1,1,1,1,0,0
haan_ghil_muulnaat_1780606513744.png,1,1,1,1,0,1
haan_ghil_muulnaat_1780606515629.png,0,0,1,1,0,1
haan_ghil_muulnaat_1780606516255.png,1,0,0,0,0,0
haan_ghil_muulnaat_1780606517050.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606517644.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606518402.png,0,1,1,1,1,0
haan_ghil_muulnaat_1780606519002.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606519769.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606520540.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606521251.png,0,0,0,1,0,0
haan_ghil_muulnaat_1780606521825.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606522553.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606523329.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606523915.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780606524653.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606525239.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606525834.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606526418.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606527015.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606527726.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780606528327.png,0,0,1,1,1,0
haan_ghil_muulnaat_1780606529592.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780606530313.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780606530908.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780570665604.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570666159.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570666680.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780570667215.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570667921.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570668438.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570669128.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570669746.png,0,0,0,1,0,0
haan_ghil_muulnaat_1780570670255.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570670770.png,0,1,1,1,1,0
haan_ghil_muulnaat_1780570671948.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570672573.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570673166.png,0,1,0,1,0,0
haan_ghil_muulnaat_1780570673668.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570674262.png,0,1,0,1,0,0
haan_ghil_muulnaat_1780570674908.png,0,0,0,0,0,0
haan_ghil_muulnaat_1780570675479.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570676135.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570676607.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780570677264.png,0,0,0,1,0,0
haan_ghil_muulnaat_1780570677934.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570678415.png,0,1,0,1,0,1
haan_ghil_muulnaat_1780570678845.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570679522.png,0,1,1,1,1,0
haan_ghil_muulnaat_1780570680211.png,0,1,1,0,0,0
haan_ghil_muulnaat_1780570680690.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780570681368.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570681982.png,1,1,1,1,1,0
haan_ghil_muulnaat_1780570682472.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570683144.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570683810.png,0,1,0,1,0,0
haan_ghil_muulnaat_1780570684317.png,0,1,0,0,0,1
haan_ghil_muulnaat_1780570684837.png,0,0,1,0,0,1
haan_ghil_muulnaat_1780570685376.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570686040.png,0,1,1,0,0,0
haan_ghil_muulnaat_1780570686534.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570687169.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570687680.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570688167.png,0,0,0,0,0,0
haan_ghil_muulnaat_1780570688672.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570689336.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570689981.png,0,0,0,1,0,1
haan_ghil_muulnaat_1780570690484.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570691159.png,0,1,0,1,0,1
haan_ghil_muulnaat_1780570691831.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570692492.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570692987.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570693496.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570694134.png,1,1,1,1,0,0
haan_ghil_muulnaat_1780570695289.png,0,0,0,0,0,0
haan_ghil_muulnaat_1780570695935.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570696623.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780570697113.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570697794.png,0,0,0,0,0,0
haan_ghil_muulnaat_1780570698282.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570698901.png,0,1,0,1,0,0
haan_ghil_muulnaat_1780570699562.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570700237.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780570701505.png,0,0,1,1,0,0
haan_ghil_muulnaat_1780570702101.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780570702736.png,0,1,1,0,0,0
haan_ghil_muulnaat_1780570703398.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780570704041.png,0,0,0,1,0,0
haan_ghil_muulnaat_1780570704558.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570705222.png,0,0,0,1,0,0
haan_ghil_muulnaat_1780570705702.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570706174.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570706809.png,1,1,1,1,1,0
haan_ghil_muulnaat_1780570707464.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570708077.png,1,1,1,1,0,0
haan_ghil_muulnaat_1780570708575.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570709249.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570709761.png,1,0,1,0,0,1
haan_ghil_muulnaat_1780570710274.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570710935.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570711600.png,1,1,1,1,0,0
haan_ghil_muulnaat_1780570712093.png,1,1,1,1,0,1
haan_ghil_muulnaat_1780570712612.png,1,1,1,1,0,1
haan_ghil_muulnaat_1780570713227.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570713728.png,0,0,0,0,0,0
haan_ghil_muulnaat_1780570714395.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780570714914.png,1,1,1,1,0,1
haan_ghil_muulnaat_1780570715481.png,0,0,0,1,0,0
haan_ghil_muulnaat_1780570716166.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570716855.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570717371.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570718037.png,0,1,0,1,0,0
haan_ghil_muulnaat_1780570718573.png,0,0,1,1,1,1
haan_ghil_muulnaat_1780570719257.png,0,1,1,1,1,0
haan_ghil_muulnaat_1780570719880.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570720392.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570720932.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570721682.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570722409.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780570723109.png,0,1,1,1,1,0
haan_ghil_muulnaat_1780570723830.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570724359.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570724888.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570725438.png,0,1,0,1,0,1
haan_ghil_muulnaat_1780570725994.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570726669.png,1,1,1,1,0,0
haan_ghil_muulnaat_1780570727176.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570727861.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570728392.png,1,1,1,1,0,1
haan_ghil_muulnaat_1780570728920.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570729572.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570730270.png,1,1,1,1,0,1
haan_ghil_muulnaat_1780570730934.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570731708.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570732381.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570733165.png,0,0,1,1,0,0
haan_ghil_muulnaat_1780570733741.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570734333.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570735033.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570735622.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570736314.png,0,0,0,0,0,0
haan_ghil_muulnaat_1780570737033.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570737588.png,0,0,0,0,0,0
haan_ghil_muulnaat_1780570738278.png,0,0,0,1,0,0
haan_ghil_muulnaat_1780570738829.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570739594.png,0,1,0,1,0,0
haan_ghil_muulnaat_1780570740131.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570740679.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570741368.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570741931.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570742461.png,0,0,1,0,0,1
haan_ghil_muulnaat_1780570743001.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570744688.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570745419.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570746106.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570746809.png,1,1,1,1,0,1
haan_ghil_muulnaat_1780570747504.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570748237.png,1,1,1,1,0,1
haan_ghil_muulnaat_1780570748916.png,1,1,1,1,0,1
haan_ghil_muulnaat_1780570749622.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570750348.png,1,1,0,1,0,0
haan_ghil_muulnaat_1780570751072.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570751777.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570752499.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570753257.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570753839.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570754582.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780570755324.png,0,1,0,1,0,1
haan_ghil_muulnaat_1780570755890.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570756492.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780570757040.png,0,0,1,0,1,1
haan_ghil_muulnaat_1780570757608.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570758178.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570758712.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570759240.png,0,1,1,0,0,0
haan_ghil_muulnaat_1780570759817.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570760378.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570761056.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570761622.png,1,1,1,0,1,1
haan_ghil_muulnaat_1780570762167.png,1,0,1,1,0,1
haan_ghil_muulnaat_1780570762952.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780570763699.png,0,0,0,1,0,0
haan_ghil_muulnaat_1780570764416.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570764979.png,0,0,0,0,0,0
haan_ghil_muulnaat_1780570765705.png,0,0,0,1,0,0
haan_ghil_muulnaat_1780570766486.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570767047.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570767624.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570768199.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570768743.png,0,0,0,0,0,0
haan_ghil_muulnaat_1780570769481.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570770267.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570770829.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570771401.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570771993.png,1,1,1,1,1,0
haan_ghil_muulnaat_1780570772764.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570773485.png,1,1,1,1,0,1
haan_ghil_muulnaat_1780570774180.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570774700.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570776478.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570777204.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570777930.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570778656.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570779995.png,0,1,1,0,0,0
haan_ghil_muulnaat_1780570780543.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570781084.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570781793.png,0,1,1,1,1,0
haan_ghil_muulnaat_1780570783807.png,0,0,0,1,0,0
haan_ghil_muulnaat_1780570784524.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570785265.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570785870.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570786588.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570787154.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570787748.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570788464.png,0,1,0,1,0,0
haan_ghil_muulnaat_1780570789190.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780570789894.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570790457.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570791022.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570791758.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570792482.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570793170.png,0,0,1,1,0,0
haan_ghil_muulnaat_1780570794507.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570795246.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570795820.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570796418.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570797157.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570797881.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570798562.png,0,1,0,1,0,0
haan_ghil_muulnaat_1780570799339.png,0,1,0,1,0,0
haan_ghil_muulnaat_1780570800106.png,0,1,0,1,0,0
haan_ghil_muulnaat_1780570800876.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570801495.png,0,0,1,0,0,1
haan_ghil_muulnaat_1780570802058.png,0,0,0,0,0,0
haan_ghil_muulnaat_1780570802835.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570803652.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570804440.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570805210.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570805971.png,0,0,1,0,0,0
haan_ghil_muulnaat_1780570806547.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780570807086.png,0,0,1,0,0,1
haan_ghil_muulnaat_1780570807664.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570808397.png,0,1,1,1,1,0
haan_ghil_muulnaat_1780570808986.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570809713.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570810329.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570810938.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570811574.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570812367.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570813200.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570813976.png,0,1,0,1,0,0
haan_ghil_muulnaat_1780570814582.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570815342.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570816117.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570816719.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570817520.png,0,1,0,1,0,1
haan_ghil_muulnaat_1780570818347.png,1,0,1,1,0,0
haan_ghil_muulnaat_1780570819135.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780570819951.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780570820705.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570821513.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780570822114.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570822759.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570823388.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570824090.png,0,1,1,0,1,1
haan_ghil_muulnaat_1780570824676.png,0,1,1,0,0,0
haan_ghil_muulnaat_1780570825278.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570825878.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570826508.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570827140.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570827947.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570828752.png,1,1,1,1,0,0
haan_ghil_muulnaat_1780570829569.png,1,0,0,1,0,0
haan_ghil_muulnaat_1780570830180.png,1,1,1,1,1,1
haan_ghil_muulnaat_1780570830738.png,0,1,1,1,1,1
haan_ghil_muulnaat_1780570831309.png,0,0,1,1,0,1
haan_ghil_muulnaat_1780570832052.png,0,1,1,1,0,0
haan_ghil_muulnaat_1780570832849.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570833429.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570834244.png,1,1,1,1,0,1
haan_ghil_muulnaat_1780570835006.png,0,1,1,1,0,1
haan_ghil_muulnaat_1780570835802.png,0,0,0,1,0,0
